,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
4219,4220,2023-12-05,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004243,2,1.6,38.4,1536.0
4220,4221,2022-01-08,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001759,6,0.4,19.6,392.0
4221,4222,2022-08-28,Second Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Machines,TEC-MA-10001570,5,19.5,370.5,137085.0
4222,4223,2023-05-20,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10004804,2,4.0,96.0,8640.0
4223,4224,2023-08-09,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10001519,3,8.5,161.5,25840.0
4224,4225,2023-05-06,First Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,OFF-BI-10000343,2,0.0,0.0,0.0
4225,4226,2022-03-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003930,3,1.8,88.2,7056.0
4226,4227,2022-11-15,Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,OFF-FA-10004854,4,1.0,49.0,1960.0
4227,4228,2022-08-09,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003396,1,3.0,57.0,2850.0
4228,4229,2023-06-22,First Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Paper,OFF-PA-10001994,1,0.6,19.4,388.0
4229,4230,2022-11-06,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10003601,9,6.6000000000000005,323.4,93786.0
4230,4231,2023-03-21,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10003429,9,0.5,9.5,95.0
4231,4232,2023-12-23,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10000232,3,0.6,19.4,388.0
4232,4233,2022-09-16,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002195,6,0.9,29.1,582.0
4233,4234,2022-02-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10004492,1,0.5,9.5,95.0
4234,4235,2023-03-25,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10004000,3,0.4,9.6,96.0
4235,4236,2023-04-13,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10004425,9,0.6,19.4,388.0
4236,4237,2023-08-14,Standard Class,Home Office,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10000948,4,0.3,9.7,97.0
4237,4238,2022-06-16,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10001972,7,0.3,9.7,97.0
4238,4239,2023-08-11,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10004587,1,0.8,19.2,384.0
4239,4240,2023-09-30,Standard Class,Corporate,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10000994,2,4.2,205.8,41160.0
4240,4241,2023-12-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001366,4,2.0,38.0,1520.0
4241,4242,2022-11-03,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001636,3,1.0,19.0,380.0
4242,4243,2022-02-24,First Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10001448,3,3.0,147.0,19110.0
4243,4244,2023-03-11,First Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10001776,3,0.9,29.1,873.0
4244,4245,2022-03-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002323,3,2.8000000000000003,67.2,4032.0
4245,4246,2022-02-05,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10004582,1,0.0,0.0,0.0
4246,4247,2023-02-06,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000576,5,52.5,997.5,997500.0
4247,4248,2023-07-30,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10004270,5,1.0,19.0,380.0
4248,4249,2023-02-09,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10004236,6,4.5,85.5,6840.0
4249,4250,2022-02-28,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10004997,4,30.0,720.0,482400.0
4250,4251,2023-12-12,Same Day,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000988,7,26.7,863.3,725172.0
4251,4252,2023-07-18,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004897,7,3.0,57.0,2850.0
4252,4253,2022-07-05,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10002656,2,0.4,9.6,96.0
4253,4254,2023-11-06,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004924,2,0.3,9.7,97.0
4254,4255,2022-08-09,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Paper,OFF-PA-10003127,3,1.8,58.2,2910.0
4255,4256,2023-10-31,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,OFF-BI-10000778,4,2.0,98.0,7840.0
4256,4257,2023-11-16,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Furniture,Furnishings,FUR-FU-10001424,3,0.5,9.5,95.0
4257,4258,2023-05-16,Standard Class,Corporate,United States,Medford,Oregon,97504,West,Office Supplies,Binders,OFF-BI-10000962,2,0.4,9.6,96.0
4258,4259,2023-10-16,First Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002880,2,4.0,196.0,33320.0
4259,4260,2022-12-24,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004386,2,2.0,48.0,1920.0
4260,4261,2022-03-10,Second Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Labels,OFF-LA-10001045,5,0.4,9.6,96.0
4261,4262,2023-10-12,Standard Class,Consumer,United States,Moorhead,Minnesota,56560,Central,Technology,Accessories,TEC-AC-10002006,4,1.2,58.8,2940.0
4262,4263,2023-08-08,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10001242,1,3.2,76.8,5376.0
4263,4264,2023-04-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10000216,3,0.4,9.6,96.0
4264,4265,2023-12-29,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10002774,8,25.8,834.2,600624.0
4265,4266,2023-06-28,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10004364,3,0.0,0.0,0.0
4266,4267,2023-07-05,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10000780,7,38.4,921.6,764928.0
4267,4268,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001989,3,0.2,9.8,98.0
4268,4269,2023-12-13,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004001,5,6.8,163.2,24480.0
4269,4270,2022-08-09,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,4,17.400000000000002,852.6,596820.0
4270,4271,2023-01-28,Standard Class,Corporate,United States,Jackson,Tennessee,38301,South,Furniture,Furnishings,FUR-FU-10003930,11,20.7,669.3,381501.0
4271,4272,2023-03-22,Second Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000965,4,10.5,199.5,33915.0
4272,4273,2022-06-09,Same Day,Consumer,United States,Murray,Utah,84107,West,Technology,Phones,TEC-PH-10004071,9,2.8000000000000003,67.2,4032.0
4273,4274,2022-11-21,Same Day,Consumer,United States,Murray,Utah,84107,West,Office Supplies,Art,OFF-AR-10001044,1,1.2,28.8,576.0
4274,4275,2023-08-17,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004140,1,0.0,0.0,0.0
4275,4276,2023-10-05,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10002684,2,2.5,47.5,1900.0
4276,4277,2023-08-18,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000046,2,9.6,310.4,83808.0
4277,4278,2023-01-03,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7,273.0,8827.0,67438280.0
4278,4279,2022-01-01,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10000550,2,0.3,9.7,97.0
4279,4280,2022-12-30,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,5,1.2,28.8,576.0
4280,4281,2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004470,2,0.2,9.8,98.0
4281,4282,2022-04-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001797,2,2.1,67.9,4753.0
4282,4283,2022-11-30,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003720,1,0.0,0.0,0.0
4283,4284,2022-11-12,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004600,3,55.0,1045.0,1003200.0
4284,4285,2022-02-24,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Furniture,Bookcases,FUR-BO-10003965,2,10.0,240.0,57600.0
4285,4286,2023-01-01,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,2,0.4,9.6,96.0
4286,4287,2023-05-13,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Technology,Copiers,TEC-CO-10001571,1,22.0,418.0,163020.0
4287,4288,2022-01-15,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,1,1.8,58.2,2910.0
4288,4289,2023-10-18,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002082,5,0.9,29.1,873.0
4289,4290,2023-12-24,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10002250,3,0.4,9.6,96.0
4290,4291,2022-01-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,2,0.3,9.7,97.0
4291,4292,2022-08-06,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003748,9,27.0,873.0,698400.0
4292,4293,2023-05-18,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001394,1,5.7,184.3,31331.000000000004
4293,4294,2023-02-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004896,3,1.5,48.5,2425.0
4294,4295,2023-02-17,Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,FUR-TA-10002607,5,7.2,172.8,29376.000000000004
4295,4296,2022-09-24,Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,FUR-FU-10001215,3,6.5,123.5,13585.0
4296,4297,2022-07-19,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10000419,4,1.5,48.5,2425.0
4297,4298,2022-09-22,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001459,13,218.5,4151.5,15069945.0
4298,4299,2023-10-11,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000241,2,1.5,48.5,1940.0
4299,4300,2023-05-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,OFF-AP-10003040,6,6.4,153.6,21504.0
4300,4301,2023-04-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,FUR-FU-10001852,2,0.0,0.0,0.0
4301,4302,2023-08-29,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000141,5,0.2,9.8,98.0
4302,4303,2023-08-02,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,1,0.0,0.0,0.0
4303,4304,2023-07-22,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,OFF-EN-10003862,7,1.8,58.2,2910.0
4304,4305,2023-04-14,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000448,4,2.4,57.6,3456.0
4305,4306,2022-05-08,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000526,5,11.4,368.6,117952.0
4306,4307,2022-06-01,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002764,3,0.5,9.5,95.0
4307,4308,2023-09-19,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001524,2,1.2,28.8,864.0
4308,4309,2023-10-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001079,7,26.8,643.2,398784.0
4309,4310,2023-04-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002041,4,11.4,558.6,262542.0
4310,4311,2023-11-29,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001036,3,0.8,19.2,384.0
4311,4312,2022-12-09,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000223,3,0.6,19.4,388.0
4312,4313,2022-03-13,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10003246,4,13.5,436.5,170235.0
4313,4314,2023-09-17,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10001962,2,1.0,19.0,380.0
4314,4315,2023-01-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004062,2,0.6,19.4,388.0
4315,4316,2022-12-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10004330,3,2.7,87.3,6984.0
4316,4317,2023-04-03,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10001963,3,9.0,291.0,75660.0
4317,4318,2022-10-14,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002230,2,3.4,166.6,26656.0
4318,4319,2022-08-14,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10000175,6,3.2,76.8,5376.0
4319,4320,2023-12-12,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10004897,3,0.8,19.2,384.0
4320,4321,2023-08-24,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003123,1,0.6,29.4,882.0
4321,4322,2023-05-28,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001658,2,0.5,9.5,95.0
4322,4323,2022-04-23,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10002834,3,9.6,310.4,90016.0
4323,4324,2022-10-20,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10002160,2,0.0,0.0,0.0
4324,4325,2023-07-16,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,OFF-AR-10004999,3,0.3,9.7,97.0
4325,4326,2023-11-19,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10003280,3,1.4000000000000001,68.6,4116.0
4326,4327,2022-03-12,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000315,3,0.2,9.8,98.0
4327,4328,2022-06-10,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,OFF-PA-10000007,5,1.0,19.0,380.0
4328,4329,2023-11-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000791,9,2.0,38.0,1140.0
4329,4330,2022-05-04,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,OFF-PA-10000556,3,0.8,19.2,384.0
4330,4331,2023-04-03,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,OFF-AP-10000804,5,0.6,19.4,388.0
4331,4332,2022-06-06,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,TEC-AC-10001998,1,0.6,19.4,388.0
4332,4333,2023-06-24,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,OFF-BI-10003476,5,0.4,19.6,392.0
4333,4334,2023-09-08,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,TEC-AC-10003237,6,1.5,48.5,2425.0
4334,4335,2023-11-17,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,OFF-EN-10003798,2,1.5,28.5,570.0
4335,4336,2023-04-01,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,OFF-EN-10003068,1,0.4,9.6,96.0
4336,4337,2023-08-18,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,FUR-FU-10002088,2,0.2,9.8,98.0
4337,4338,2022-08-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10000158,3,4.4,105.6,9504.0
4338,4339,2022-11-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000482,3,2.2,107.8,10780.0
4339,4340,2023-07-29,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,OFF-PA-10004888,1,0.4,9.6,96.0
4340,4341,2023-11-23,Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,OFF-AR-10003478,2,1.0,19.0,380.0
4341,4342,2022-06-07,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003208,3,21.6,518.4,259200.0
4342,4343,2022-12-18,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004970,6,0.8,19.2,384.0
4343,4344,2022-12-11,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000038,6,13.200000000000001,646.8,375144.0
4344,4345,2022-03-17,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001552,2,4.0,96.0,8640.0
4345,4346,2022-03-23,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10002926,4,8.0,192.0,30720.0
4346,4347,2023-10-15,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,FUR-CH-10001394,2,31.5,598.5,353115.0
